Type,Name,URL,Date,Claim,Verdict
Claim,Fotoğrafın insanların boş duvarları izlediği bir sergiden olduğu iddiası,https://teyit.org/fotografin-insanlarin-bos-duvarlari-izledigi-bir-sergiden-oldugu-iddiasi/,2017-12-07,İDDİA / Fotoğraf: Sanat severlerin boş duvarları izlediği Görünmez Oda isimli fotoğraf sergisi.,YANLIŞ
Claim,Toplu iğne kullanarak kalp krizi geçiren kişinin hayatının kurtarılabileceği iddiası,https://teyit.org/toplu-igne-kullanarak-kalp-krizi-geciren-kisinin-hayatinin-kurtarilabilecegi-iddiasi/,2017-12-08,İDDİA: Kalp krizi geçiren kişi sadece toplu iğne kullanılarak kurtarılabilir.,YANLIŞ
Claim,Ayı saldırısıyla ilgili görselin Sağlık Bakanlığı onaylı ilk yardım kitabında yer aldığı iddiası,https://teyit.org/ayi-saldirisiyla-ilgili-gorselin-saglik-bakanligi-onayli-ilk-yardim-kitabinda-yer-aldigi-iddiasi/,2017-12-11,İDDİA / Fotoğraf: Sağlık Bakanlığı onaylı bir ilk yardım kitabında ayı saldırısına karşı ne yapılması gerektiği ve ayının nasıl öldürülmesi gerektiğine dair açıklamalar yer aldı.,YANLIŞ
Claim,Yunanistan medyasının Erdoğan’ı kurta Pavlopoulos’u kuzuya benzeten görsel yayınladığı iddiası,https://teyit.org/yunanistan-medyasinin-erdogani-kurta-pavlopoulosu-kuzuya-benzeten-gorsel-yayinladigi-iddiasi/,2017-12-08,"İDDİA / Fotoğraf: Yunanistan medyası Cumhurbaşkanı Erdoğan’ı kurt, Yunanistan Cumhurbaşkanı Pavlopoulos’u ise kuzu olarak tasvir etti.",YANLIŞ
Claim,Uzaydan gelen virüsün 23 Aralık’ta Dünya’yı yok edeceği iddiası,https://teyit.org/uzaydan-gelen-virusun-23-aralikta-dunyayi-yok-edecegi-iddiasi/,2017-12-12,İDDİA: Uzaydan gelen virüs 23 Aralık’ta Dünya’yı yok edecek.,YANLIŞ
Claim,Paris’teki İnsan Müzesi’nde Cezayirliler’in kafataslarının sergilendiği iddiası,https://teyit.org/paristeki-insan-muzesinde-cezayirlilerin-kafataslarinin-sergilendigi-iddiasi/,2017-12-13,"İDDİA : Fransa, Cezayir’de işgal sırasında öldürdüğü insanların kafataslarını bir müzede muhafaza edip, sergiliyor.",KARMA
Claim,Umre’ye gitmek isteyen 120 kişilik kafilenin Rio Karnavalı’na götürüldüğü iddiası,https://teyit.org/umreye-gitmek-isteyen-120-kisilik-kafilenin-rio-karnavalina-goturuldugu-iddiasi/,2017-12-14,İDDİA: Sadi Erkılıç Umre’ye gitmek isteyen 120 kişilik kafileyi Rio Karnavalı’na götürdü.,YANLIŞ
Claim,Fotoğrafın Papa’nın Rothschild’in elini öptüğünü gösterdiği iddiası,https://teyit.org/fotografin-papanin-rothschildin-elini-optugunu-gosterdigi-iddiasi/,2017-12-14,"İDDİA / Fotoğraf: Papa Francis, Rothschild’in elini öptü.",YANLIŞ
Claim,Selfitis’in Amerikan Psikiyatri Derneği tarafından hastalık olarak kabul edildiği iddiası,https://teyit.org/selfitisin-amerikan-psikiyatri-dernegi-tarafindan-hastalik-olarak-kabul-edildigi-iddiasi/,2017-12-18,İDDİA: Takıntılı şekilde selfie çekenler için kullanılan “Selfitis” Amerikan Psikiyatri Derneği tarafından hastalık olarak kabul edildi. Nottingham Trent Üniversitesi konu üzerine araştırma yayınladı.,KARMA
Claim,Süt ve süt ürünlerinde Solitin isimli ölümcül bir kimyasal bulunduğu iddiası,https://teyit.org/sut-sut-urunlerinde-solitin-isimli-olumcul-bir-kimyasal-bulundugu-iddiasi/,2017-11-21,İDDİA: Gıdalarda bulunan Solitin isimli ölümcül kimyasal.,YANLIŞ
Claim,"Videonun, Dubai’deki bir fırlatma deneyini gösterdiği iddiası",https://teyit.org/videonun-dubaideki-bir-firlatma-deneyini-gosterdigi-iddiasi/,2017-10-23,İDDİA / Video: Dubai’de yapılan fırlatma deneyinde fırlatılan kişi öldü.,YANLIŞ
Claim,Antalya Kum Heykel Festivali’ndeki Atatürk heykeli,https://teyit.org/antalya-kum-heykel-festivalindeki-ataturk-heykeli/,2017-10-25,İDDİA / Fotoğraf: Antalya'da gerçekleşen Kum Heykel Festivali’ndeki Atatürk heykeli.,YANLIŞ
Claim,Japonya’da gökyüzüne lazerle uçuş rotası çizildiği iddiası,https://teyit.org/japonyada-gokyuzune-lazerle-ucus-rotasi-cizildigi-iddiasi/,2017-10-27,İDDİA / Fotoğraf: Japonlar gökyüzüne lazerle uçuş rotası çizdi.,YANLIŞ
Claim,Atatürk fotoğrafı baskılı tuvalet kağıtlarına izin çıktığı iddiası,https://teyit.org/ataturk-fotografi-baskili-tuvalet-kagitlarina-izin-ciktigi-iddiasi/,2017-10-29,"İDDİA: Rizeli iş adamı Hakan Tüzel, Atatürk baskılı tuvalet kağıdını tescilletti.",YANLIŞ
Claim,Fotoğrafta Atatürk’ün güldüğü iddiası,https://teyit.org/fotografta-ataturkun-guldugu-iddiasi/,2017-10-29,İDDİA / Fotoğraf: Mustafa Kemal Atatürk’ün gülerken çekilen fotoğrafı.,YANLIŞ
Claim,Cumhurbaşkanı Erdoğan’ın yanında flütle İzmir Marşı çalındığı iddiası,https://teyit.org/cumhurbaskani-erdoganin-yaninda-izmir-marsi-calindigi-iddiasi/,2017-10-30,İDDİA / Video: Cumhurbaşkanı Erdoğan’ın yanında flütle İzmir Marşı çalındı.,YANLIŞ
Claim,Facebook Messenger’ın 10. yıl mesajı paylaşılarak 7 GB kazanılabildiği iddiası,https://teyit.org/facebook-messengerin-10-yil-mesaji-paylasilarak-7-gb-kazanilabildigi-iddiasi/,2017-11-01,İDDİA: Facebook Messenger’ın 10.yıl mesajını 25 kişiyle paylaşınca 7 GB internet hakkı kazanılıyor.,YANLIŞ
Claim,İsmet İnönü’nün Harf Devrimi hakkında söylediği iddia edilen sözler,https://teyit.org/ismet-inonunun-harf-devrimi-hakkinda-soyledigi-iddia-edilen-sozler/,2017-11-02,İDDİA: İsmet İnönü’nün Harf Devrimi hakkında söyledikleri.,YANLIŞ
Claim,İspanya’daki “Kim Milyoner Olmak İster?” programında sorulan soru iddiası,https://teyit.org/ispanyadaki-kim-milyoner-olmak-ister-programinda-sorulan-soru-iddiasi/,2017-11-03,İDDİA / Fotoğraf: İspanya’daki “Kim Milyoner Olmak İster?” yarışmasında Türkiye’ye ilişkin diktatörlük sorusu.,YANLIŞ
Claim,Sosyal medya platformlarının anlaştığı ve tüm konuşmaların kaydedileceği iddiası,https://teyit.org/sosyal-medya-platformlarinin-anlastigi-tum-konusmalarin-kaydedilecegi-iddiasi/,2017-11-07,"İDDİA: Tüm telefon görüşmeleri, WhatsApp’taki tüm mesajlar ve aramalar kaydedilecek.",YANLIŞ
Claim,Starbucks’ın Suudi Arabistan’da farklı logo kullandığı iddiası,https://teyit.org/starbucksin-suudi-arabistanda-farkli-logo-kullandigi-iddiasi/,2017-11-08,"İDDİA / Fotoğraf: Starbucks, Suudi Arabistan’da farklı logo kullanıyor.",KARMA
Claim,Atatürk’ü sevmediğini söyleyerek gündem olan Nuray Canan’ın kocası tarafından öldürüldüğü iddiası,https://teyit.org/ataturku-sevmedigini-soyleyerek-gundem-olan-nuray-cananin-kocasi-tarafindan-olduruldugu-iddiasi/,2017-11-09,İDDİA: “Humeyni’yi seviyorum Atatürk’ü sevmiyorum” diyen Nuray Canan Bezirgan kocası tarafından öldürüldü.,YANLIŞ
Claim,Elon Musk’ın Tesla araç fabrikasını anlatırken Gelibolu örneğini verdiği iddiası,https://teyit.org/elon-muskin-tesla-arac-fabrikasini-anlatirken-gelibolu-ornegini-verdigi-iddiasi/,2017-11-09,"İDDİA: Elon Musk, Tesla araç fabrikasını anlatırken Gelibolu örneğini verdi.",DOĞRU
Claim,“Eğer bir gün benim sözlerim bilimle ters düşerse bilimi seçin” sözünün Atatürk’e ait olduğu iddiası,https://teyit.org/eger-bir-gun-benim-sozlerim-bilimle-ters-duserse-bilimi-secin-sozunun-ataturke-ait-oldugu-iddiasi/,2017-11-10,"İDDİA: “Eğer bir gün benim sözlerim bilimle ters düşerse, bilimi seçin” sözü Mustafa Kemal Atatürk’e ait.",YANLIŞ
Claim,Yunus Günçe’nin katıldığı programda “Türkiye’nin Dostoyevski’siyim” alt bandı kullanıldığı iddiası,https://teyit.org/yunus-guncenin-katildigi-programda-turkiyenin-dostoyevskisiyim-alt-bandi-kullanildigi-iddiasi/,2017-11-15,İDDİA / Fotoğraf: Oyuncu ve sunucu Yunus Günçe’nin katıldığı televizyon programında “Türkiye’nin Dostoyevski’siyim” dediğine ilişkin alt bant kullanıldı.,YANLIŞ
Claim,Fotoğrafın Irak’taki depremin ardından çekildiği iddiası,https://teyit.org/fotografin-iraktaki-depremin-ardindan-cekildigi-iddiasi/,2017-11-16,İDDİA / Fotoğraf: Irak’taki depremin ardından çekilen fotoğraf.,YANLIŞ
Claim,International SOS’a göre Türkiye’nin en tehlikeli 9’uncu ülke olduğu iddiası,https://teyit.org/international-sosa-gore-turkiyenin-en-tehlikeli-9uncu-ulke-oldugu-iddiasi/,2017-11-19,İDDİA: International SOS’a göre dünyanın en tehlikeli ülkeleri arasında Türkiye 9’uncu sırada.,YANLIŞ
Claim,Kissinger’ın “3. Dünya Savaşı çok yakın” dediği iddiası,https://teyit.org/kissinger-in-3-dunya-savasi-cok-yakin-dedigi-iddiasi/,2017-11-20,İDDİA: Kissinger yaptığı açıklamada “3.Dünya Savaşı çok yakın” dedi.,YANLIŞ
Claim,Dört AB ülkesinin vize koşullarının değiştiği iddiası,https://teyit.org/dort-ab-ulkesinin-vize-kosullarinin-degistigi-iddiasi/,2017-10-20,İDDİA: Schengen vizesi isteyen ülkelerde vize koşulları değişti.,YANLIŞ
Claim,Fotoğrafın Kızılderili saldırısına uğrayan bir uçağı gösterdiği iddiası,https://teyit.org/fotografin-kizilderili-saldirisina-ugrayan-bir-ucagi-gosterdigi-iddiasi/,2017-09-22,İDDİA / Fotoğraf: Kızılderililerin yaşadığı topraklar üzerinden geçen bir uçak Kızılderili saldırısına uğramıştı.,YANLIŞ
Claim,Fotoğrafın kurt sürüsünün dizilişindeki ilginç sistemi gösterdiği iddiası,https://teyit.org/fotografin-kurt-surusunun-dizilisindeki-ilginc-sistemi-gosterdigi-iddiasi/,2017-09-23,İDDİA: Kurt sürüsünün dizilişindeki ilginç sistem.,YANLIŞ
Claim,Fenerbahçe’ye ait tesisin duvarında “Bir şekilde kazan” yazdığı iddiası,https://teyit.org/fenerbahceye-ait-tesisin-duvarinda-bir-sekilde-kazan-yazdigi-iddasi/,2017-09-25,İDDİA / Fotoğraf: Fenerbahçe Spor Kulübü Dereağzı Tesisleri’ndeki bir duvarda “Bir Şekilde Kazan” yazıyor.,YANLIŞ
Claim,Göksel Gümüşdağ’ın seyyar ciğer satıcılığı yaptığı iddiasıyla paylaşılan fotoğraf,https://teyit.org/goksel-gumusdagin-seyyar-ciger-saticiligi-yaptigi-iddiasiyla-paylasilan-fotograf/,2017-09-25,"İDDİA / Fotoğraf: İBB Başkanı olacağı konuşulan Emine Erdoğan’ın akrabası Göksel Gümüşdağ, 15 yıl önce arabada ciğer satıyordu.",YANLIŞ
Claim,Kitaplarını poşetle okula götüren çocuğun fotoğrafının Türkiye’den olduğu iddiası,https://teyit.org/kitaplarini-posetle-okula-goturen-cocugun-fotografinin-turkiyeden-oldugu-iddiasi/,2017-09-26,İDDİA / Fotoğraf: Plastik poşete kitaplarını koyup okula giden çocuk fotoğrafı Türkiye'den.,BELİRSİZ
Claim,Çocuğunu Menderes için kurban etmek isteyen kişi ile Menderes’in celladı aynı kişi mi?,https://teyit.org/cocugunu-menderes-icin-kurban-etmek-isteyen-kisi-ile-menderesin-celladi-ayni-kisi-mi/,2017-09-28,"İDDİA: Adnan Menderes’i idam eden kişi, 1959 yılında Menderes için çocuğunu kurban etmek isteyen Gece Bekçisi Kara Kemal’di.",YANLIŞ
Claim,Fotoğrafın Birinci Dünya Savaşı’ndan kaçıp Müslüman ülkelere sığınan Avrupalıları gösterdiği iddiası,https://teyit.org/fotografin-birinci-dunya-savasindan-kacip-musluman-ulkelere-siginan-avrupalilari-gosterdigi-iddiasi/,2017-09-29,İDDİA / Fotoğraf: Birinci Dünya Savaşı sırasında Fas ve Tunus gibi Müslüman ülkelere sığınan Avrupalılar.,YANLIŞ
Claim,Videonun Hollanda’da camiye saldıran bir adamı gösterdiği iddiası,https://teyit.org/videonun-hollandada-camiye-saldiran-bir-adami-gosterdigi-iddiasi/,2017-10-03,"İDDİA / Video: Hollanda'da ırkçı adam camiye saldırıyor, kaçarken araba çarpıyor.",YANLIŞ
Claim,Videonun insan şeklinde bir kadın robotu gösterdiği iddiası,https://teyit.org/videonun-insan-seklinde-bir-kadin-robotu-gosterdigi-iddiasi/,2017-10-02,İDDİA / Video: İnsan şeklindeki kadın robot.,YANLIŞ
Claim,Fotoğrafın İbrahim Tatlıses’in IKBY’de yapılan bağımsızlık referandumunda oy kullandığını gösterdiği iddiası,https://teyit.org/fotografin-ibrahim-tatlisesin-ikbyde-yapilan-bagimsizlik-referandumunda-oy-kullandigini-gosterdigi-iddiasi/,2017-10-04,"İDDİA / Fotoğraf: İbrahim Tatlıses, Irak Kürdistan Bölgesel Yönetimi tarafından yapılan referandumda oy kullandı.",YANLIŞ
Claim,Aynı fotoğrafın farklı haberler için kullanıldığı iddiası,https://teyit.org/ayni-fotografin-farkli-haberler-icin-kullanildigi-iddiasi/,2017-10-05,"İDDİA / Fotoğraf: BirGün, Cumhuriyet, Sözcü, Hürriyet gazeteleri aynı fotoğrafı farklı haberle birlikte kullandı.",YANLIŞ
Claim,Videonun Suudi Arabistan’da araba süren kadınların dövüldüğünü gösterdiği iddiası,https://teyit.org/videonun-suudi-arabistanda-araba-suren-kadinlarin-dovuldugunu-gosterdigi-iddiasi/,2017-10-05,İDDİA / Video: Suudi Arabistan’da kadınların araba sürmesine engel olan yasağın kalkmasının ardından erkekler araba süren kadınları dövdü.,YANLIŞ
Claim,Aamir Khan’ın LÖSEV’e 2 milyon dolar bağış yaptığı iddiası,https://teyit.org/aamir-khan-in-losev-e-2-milyon-dolar-bagis-yaptigi-iddiasi/,2017-10-09,İDDİA: Aamir Khan LÖSEV’e 2 milyon dolar bağış yaptı.,YANLIŞ
Claim,CHP’li Öztürk Yılmaz “ABD tüm Türkiye’yi değil AK Partilileri cezalandırsın” dedi,https://teyit.org/chpli-ozturk-yilmaz-abd-tum-turkiyeyi-degil-ak-partilileri-cezalandirsin-dedi/,2017-10-11,İDDİA: ABD’nin vize kararının ardından CHP Milletvekili Öztürk Yılmaz “ABD tüm Türkiye’yi değil AK Partilileri cezalandırsın” dedi.,YANLIŞ
Claim,Eski futbolcu George Weah’in Liberya Cumhurbaşkanı seçildiği iddiası,https://teyit.org/eski-futbolcu-george-weahin-liberya-cumhurbaskani-secildigi-iddiasi/,2017-10-12,İDDİA: Eski futbolcu George Weah Liberya devlet başkanı oldu.,YANLIŞ
Claim,Türk hackerların NASA’nın internet sitesini ele geçirdiği iddiası,https://teyit.org/turk-hackerlarin-nasanin-internet-sitesini-ele-gecirdigi-iddiasi/,2017-10-13,İDDİA: Türk hackerlar NASA’nın internet sitesini ele geçirdi.,YANLIŞ
Claim,Hayatını kaybeden genç kıza cenaze aracı şoförünün tecavüz ettiği iddiası,https://teyit.org/hayatini-kaybeden-genc-kiza-cenaze-araci-soforunun-tecavuz-ettigi-iddiasi/,2017-10-12,İDDİA: Trafik kazasında hayatını kaybeden Aleyna G. isimli genç kız cenaze arabasında tecavüze uğradı.,YANLIŞ
Claim,Saddam Hüseyin’e hizmet eden garsonun Putin olduğu iddiası,https://teyit.org/saddam-huseyine-hizmet-eden-garsonun-putin-oldugu-iddiasi/,2017-10-16,İDDİA / Fotoğraf: Rusya devlet başkanı Putin gençliğinde garson olarak Saddam Hüseyin’e hizmet etti.,YANLIŞ
Claim,Gözleri görmeyen bebeğin ameliyat masraflarını WhatsApp’ın karşılayacağı iddiası,https://teyit.org/gozleri-gormeyen-bebegin-ameliyat-masraflarini-whatsappin-karsilayacagi-iddiasi/,2017-10-19,İDDİA: Kör doğan bir bebeğin ameliyat masrafları WhatsApp tarafından karşılanacak.,YANLIŞ
Claim,Diş macunu tüplerindeki renkli işaretlerin macundaki kimyasal oranı gösterdiği iddiası,https://teyit.org/dis-macunu-tuplerindeki-renkli-isaretlerin-macundaki-kimyasal-oranini-gosterdigi-iddiasi/,2017-08-24,İDDİA: Diş macunun altındaki renkli işaretler macundaki kimyasal madde oranını gösteriyor.,YANLIŞ
Claim,Bursa’da yaşayan Suriyelilerin bir atı kafasına vurarak öldürdüğü iddiası,https://teyit.org/bursada-yasayan-suriyelilerin-bir-ati-kafasina-vurarak-oldurdugu-iddiasi/,2017-08-25,"İDDİA / Video: Bursa’da yaşayan Suriyeliler bir atı, kafasına vurarak öldürüyor.",YANLIŞ
Claim,Almanya’da bir Japon kafesinde Atatürk’e özel köşe yapıldığı iddiası,https://teyit.org/almanyada-bir-japon-kafesinde-ataturke-ozel-kose-yapildigi-iddiasi/,2017-08-28,İDDİA: Almanya’da bir Japon kafesinde Atatürk’e özel köşe yapıldı.,KARMA
Claim,NASA’nın Dünya’nın Kasım’da 15 gün kararacağını doğruladığı iddiası,https://teyit.org/nasanin-dunyanin-kasimda-15-gun-kararacagini-dogruladigi-iddiasi/,2017-08-28,İDDİA: NASA Dünya'nın Kasım'da 15 gün kararacağını doğruladı.,YANLIŞ
Claim,"Fotoğrafın, Arakan’daki Müslüman çocuklara işkence yapıldığını gösterdiği iddiası",https://teyit.org/fotografin-arakandaki-musluman-cocuklara-iskence-yapildigini-gosterdigi-iddiasi/,2017-08-28,İDDİA / Fotoğraf: Arakan’daki Müslüman çocukların elleri motosikletle ezildi.,YANLIŞ
Claim,Sedat Peker’e ait olduğu iddia edilen sağlık raporu,https://teyit.org/sedat-peker-e-ait-oldugu-iddia-edilen-saglik-raporu/,2017-09-06,İDDİA / Fotoğraf: Sedat Peker’e ait sağlık raporu.,YANLIŞ
Claim,İki Suriyelinin Bursa’da bir kadını kaçırıp tecavüz ettiği iddiası,https://teyit.org/iki-suriyelinin-bursada-bir-kadini-kacirip-tecavuz-ettigi-iddiasi/,2017-09-09,"İDDİA: Bursa’da iki Suriyeli, bir kadını kaçırıp, tecavüz ettikten sonra öldürdü.",YANLIŞ
Claim,Türkiye’nin eğitimde 71 adalette 99’uncu sırada yer aldığı iddiası,https://teyit.org/turkiyenin-egitimde-71-adalette-99uncu-sirada-yer-aldigi-iddiasi/,2017-09-08,"İDDİA: Türkiye eğitimde 71, adalette de 99. sırada yer alıyor.",KARMA
Claim,Türkiye’nin çocuk pornosunda ilk beşte hayvan tecavüzünde birinci sırada yer aldığı iddiası,https://teyit.org/turkiyenin-cocuk-pornosu-nda-ilk-beste-hayvan-tecavuzunde-birinci-sirada-yer-aldigi-iddiasi/,2017-09-08,"İDDİA: Türkiye çocuk pornosunda ilk beşte, hayvan tecavüzünde birinci sırada yer alıyor.",BELİRSİZ
Claim,Fotoğrafın Sezgin Tanrıkulu’nun YPG flamalı tablonun önünde poz verdiğini gösterdiği iddiası,https://teyit.org/fotografin-sezgin-tanrikulu-nun-ypg-flamali-tablonun-onunde-poz-verdigini-gosterdigi-iddiasi/,2017-09-09,İDDİA / Fotoğraf: CHP Milletvekili Sezgin Tanrıkulu YPG flamalı tablonun önünde poz verdi.,YANLIŞ
Claim,İsmailağa Cemaati şeyhinin sünnet derisinin öptürüldüğü iddiası,https://teyit.org/ismailaga-cemaati-seyhinin-sunnet-derisinin-opturuldugu-iddiasi/,2017-09-11,İDDİA / Fotoğraf: Yozgat’ta İsmailağa Cemaati şeyhinin sünnet derisini öptürdüler.,YANLIŞ
Claim,Irma Kasırgası’ndan olduğu iddia edilen videolar,https://teyit.org/irma-kasirgasi-ndan-oldugu-iddia-edilen-videolar/,2017-09-11,İDDİA / Video:  ABD’yi etkisi altına alan Irma Kasırgası.,YANLIŞ
Claim,Irma Kasırgası sırasında insan yüzü şeklinde bulutlar oluştuğu iddiası,https://teyit.org/irma-kasirgasi-sirasinda-insan-yuzu-seklinde-bulutlar-olustugu-iddiasi/,2017-09-13,İDDİA: Irma Kasırgası gökyüzünde “insan yüzü şeklinde” bulutlar oluşturdu.,YANLIŞ
Claim,Suriyeli bir sığınmacının doktor dövdüğü iddiasıyla paylaşılan video Rusya’dan,https://teyit.org/suriyeli-bir-siginmacinin-doktor-dovdugu-iddiasiyla-paylasilan-video-rusyadan/,2017-09-12,İDDİA / Video: Suriyeli bir sığınmacı hastanede kadın doktoru dövdü.,YANLIŞ
Claim,Irma Kasırgası sırasında çekilen bir videoda ezan sesi duyulduğu iddiası,https://teyit.org/irma-kasirgasi-sirasinda-cekilen-bir-videoda-ezan-sesi-duyuldugu-iddiasi/,2017-09-15,İDDİA / Video: Irma Kasırgası sırasında duyulan ezan sesi.,YANLIŞ
Claim,Pepsi çalışanının içeceklere HIV bulaştırdığı iddiası,https://teyit.org/pepsi-calisaninin-iceceklere-hiv-bulastirdigi-iddiasi/,2017-09-18,İDDİA: Pepsi’deki bir çalışan içeceklere HIV bulaştırdı.,YANLIŞ
Claim,Kanadalı bir belediye başkanının Müslüman ailelere yazdığı mektup iddiası,https://teyit.org/kanadali-bir-belediye-baskaninin-musluman-ailelere-yazdigi-mektup-iddiasi/,2017-09-19,İDDİA: Kantinden domuz etinin kaldırılmasını talep eden Müslüman ailelere Kanadalı Belediye Başkanı’nın yazdığı mektup.,YANLIŞ
